0.0164879,0.0450902,8.28234e-16,0,0
0.0164879,0.0450706,-31.9318,0,0
0.0164879,0.0450412,-28.7516,0,0
0.0164879,0.045002,-25.6048,0,0
0.177066,0.044953,-22.559,0,0
0.206262,0.0448942,-19.5419,0,0
0.235459,0.0448256,-16.5922,0,0
0.206262,0.0447472,-13.7708,0,0
0.191664,0.044659,-11.0278,0,0
0.162468,0.044561,-8.4377,0,0
0.14787,0.0444532,-6.00175,0,0
0.133272,0.0443356,-3.48782,0,0
0.104076,0.0442082,-1.37755,0,0
0.0748801,0.044071,0.583993,0,0
0.060282,0.043924,2.40435,0,0
0.045684,0.0437672,4.18342,0,0
0.0310859,0.0436006,5.59179,0,0
0.0310859,0.0434242,6.80648,0,0
0.0310859,0.043238,7.87543,0,0
0.060282,0.043042,8.93186,0,0
0.0748801,0.0428362,9.64616,0,0
0.0894781,0.0426206,10.3244,0,0
0.0894781,0.0423952,10.9462,0,0
0.104076,0.0423952,11.2329,0,0
0.118674,0.0423952,11.4053,0,0
0.118674,0.0423952,11.4348,0,0
0.118674,0.0423952,11.3841,0,0
0.133272,0.0423952,8.01339,0.0178816,0.0178816
0.133272,0.0423952,5.27527,-0.044866,-0.0627476
0.118674,0.0423952,5.15974,0.121674,0.16654
0.0894781,0.0423952,4.86532,0.0278085,-0.0938655
0.0894781,0.0423952,4.91157,0.0281225,0.000313992
0.060282,0.0423952,4.67947,0.0167776,-0.0113449
0.0748801,0.0423952,4.47775,0,-0.0167776
0.045684,0.0423952,4.34374,0,0
0.060282,0.0423952,4.16579,0,0
0.060282,0.0423952,3.92793,0,0
0.045684,0.0423952,3.68113,0,0
0.060282,0.0423952,3.40653,0,0
0.045684,0.0423952,3.12619,0,0
0.060282,0.0423952,2.82554,0,0
0.045684,0.0423952,2.47531,0,0
0.045684,0.0423952,1.96573,0,0
0.060282,0.0423952,1.63851,0,0
0.045684,0.0423952,1.26969,0,0
0.0310859,0.0423952,0.895433,0,0
0.0310859,0.0423952,0.525349,0,0
0.0310859,0.0423952,0.152308,0,0
0.0310859,0.0423952,-0.206126,0,0
0.0310859,0.0423952,-0.543376,0,0
0.0164879,0.0423952,-0.849694,0,0
0.0310859,0.0423952,-1.11898,0,0
0.0310859,0.0423952,-1.36645,0,0
0.0310859,0.0423952,-1.57027,0,0
0.0310859,0.0423952,-1.75912,0,0
0.0310859,0.0423952,-1.91814,0,0
0.045684,0.0423952,-2.05375,0,0
0.0310859,0.0423952,-2.15714,0,0
