0.0164879,0.0450902,8.28234e-16,0,0
0.0164879,0.0450706,-31.9381,0,0
0.0310859,0.0450412,-28.7995,0,0
0.0164879,0.045002,-25.6987,0,0
0.0310859,0.044953,-22.6475,0,0
0.104076,0.0448942,-19.6672,0,0
0.177066,0.0448256,-16.7966,0,0
0.177066,0.0447472,-13.9772,0,0
0.177066,0.044659,-11.3344,0,0
0.14787,0.044561,-8.81311,0,0
0.14787,0.0444532,-6.36927,0,0
0.133272,0.0443356,-4.07263,0,0
0.104076,0.0442082,-1.97819,0,0
0.104076,0.044071,-0.0776147,0,0
0.0894781,0.043924,1.65486,0,0
0.060282,0.0437672,3.31565,0,0
0.060282,0.0436006,4.70266,0,0
0.045684,0.0434242,5.96089,0,0
0.0310859,0.043238,7.02478,0,0
0.0310859,0.043042,8.06254,0,0
0.0310859,0.0428362,8.80911,0,0
0.060282,0.0426206,9.44921,0,0
0.060282,0.0423952,9.93631,0,0
0.0748801,0.0423952,10.2731,0,0
0.0894781,0.0423952,10.4859,0,0
0.0894781,0.0423952,10.6181,0,0
0.0894781,0.0423952,1.80648,0.257939,0.257939
0.118674,0.0423952,2.08291,0.201192,-0.0567472
0.104076,0.0423952,2.24095,0.159412,-0.0417802
0.104076,0.0423952,2.89757,0.109831,-0.0495801
0.0310859,0.0423952,1.11806,0.069469,-0.0403624
0.045684,0.0423952,3.08992,0.130833,0.0613637
0.045684,0.0423952,1.41715,0.171014,0.0401811
0.045684,0.0423952,2.1131,0,-0.171014
0.045684,0.0423952,2.27069,0,0
0.045684,0.0423952,1.95039,0,0
0.0310859,0.0423952,2.14832,0,0
0.0310859,0.0423952,1.97562,0,0
0.0310859,0.0423952,2.00087,0,0
0.0310859,0.0423952,1.94507,0,0
0.0310859,0.0423952,1.77049,0,0
0.045684,0.0423952,1.63862,0,0
0.045684,0.0423952,1.52606,0,0
0.0310859,0.0423952,1.41464,0,0
0.0310859,0.0423952,1.34871,0,0
0.0310859,0.0423952,1.29211,0,0
0.045684,0.0423952,1.20004,0,0
0.0310859,0.0423952,1.08922,0,0
0.0164879,0.0423952,0.96494,0,0
0.045684,0.0423952,0.849078,0,0
0.0310859,0.0423952,0.701171,0,0
0.0310859,0.0423952,0.531777,0,0
0.0310859,0.0423952,0.398472,0,0
0.0310859,0.0423952,0.222205,0,0
0.0310859,0.0423952,0.0568185,0,0
0.0164879,0.0423952,-0.0982675,0,0
0.0164879,0.0423952,-0.235604,0,0
0.0164879,0.0423952,-0.371325,0,0
0.0310859,0.0423952,-0.509754,0,0
0.0310859,0.0423952,-0.62979,0,0
0.0164879,0.0423952,-0.742724,0,0
0.0310859,0.0423952,-0.842029,0,0
0.0164879,0.0423952,-0.913437,0,0
0.0164879,0.0423952,-0.985694,0,0
0.0164879,0.0423952,-1.04074,0,0
0.0164879,0.0423952,-1.07325,0,0
0.0310859,0.0423952,-1.10368,0,0
0.0310859,0.0423952,-1.09721,0,0
0.0310859,0.0423952,-1.0838,0,0
0.0310859,0.0423952,-1.06183,0,0
0.0310859,0.0423952,-1.02795,0,0
