0.0164879,0.0450902,0,0,0
0.0164879,0.0450706,0,0,0
0.0164879,0.0450412,0,0,0
0.0164879,0.045002,0,0,0
0.0164879,0.044953,0,0,0
0.0164879,0.0448942,0,0,0
0.0164879,0.0448256,0,0,0
0.0164879,0.0447472,0,0,0
0.0164879,0.044659,0,0,0
0.0310859,0.044561,0,0,0
0.0164879,0.0444532,0,0,0
0.0310859,0.0443356,0,0,0
0.0164879,0.0442082,0,0,0
0.0164879,0.044071,0,0,0
0.0164879,0.043924,0,0,0
0.0310859,0.0437672,0,0,0
0.0164879,0.0436006,0,0,0
0.0164879,0.0434242,0,0,0
0.0164879,0.043238,0,0,0
0.0164879,0.043042,0,0,0
0.0164879,0.0428362,0,0,0
0.0164879,0.0426206,0,0,0
0.0164879,0.0423952,0,0,0
0.0164879,0.0423952,0,0,0
0.0164879,0.0423952,0,0,0
0.0164879,0.0423952,0,0,0
0.0164879,0.0423952,0,2.93779,2.93779
0.0164879,0.0423952,0,0.188839,-2.74895
0.0164879,0.0423952,0,0.13865,-0.0501889
0.0310859,0.0423952,0,0.108783,-0.0298669
0.0310859,0.0423952,0,0.0872979,-0.0214851
0.0164879,0.0423952,0,0.0678162,-0.0194817
0.0310859,0.0423952,0,0.0529332,-0.0148829
0.0310859,0.0423952,0,0.0456511,-0.00728215
0.0164879,0.0423952,0,0.0430286,-0.0026225
0.0164879,0.0423952,0,0.0397828,-0.00324579
0.0164879,0.0423952,0,0.0360954,-0.00368736
0.0310859,0.0423952,0,0.0342546,-0.0018408
0.0310859,0.0423952,0,0.0339366,-0.000318024
0.0164879,0.0423952,0,0.0350434,0.00110677
0.0164879,0.0423952,-0.223245,0.0375359,0.00249255
0.0310859,0.0423952,1,0.0399751,0.00243919
0.0164879,0.0423952,-1,0.0423474,0.00237232
0.0310859,0.0423952,1,0.0451317,0.00278431
0.0164879,0.0423952,-1,0.0470354,0.00190362
0.0310859,0.0423952,0.474154,0.0492676,0.00223221
0.0310859,0.0423952,0.475443,0.0505746,0.001307
0.0164879,0.0423952,-1,0.0524882,0.00191358
0.0164879,0.0423952,0.852006,0.053805,0.00131679
0.0310859,0.0423952,-0.0936317,0.0543169,0.000511959
0.0164879,0.0423952,-0.525867,0.0546411,0.000324231
0.0310859,0.0423952,0.461084,0.0560202,0.00137904
0.0164879,0.0423952,0.132233,0.056759,0.000738859
0.0310859,0.0423952,-0.535186,0.0582492,0.0014902
0.0164879,0.0423952,0.561288,0.0584619,0.000212647
0.0310859,0.0423952,-0.204717,0.0601984,0.00173649
0.0164879,0.0423952,-0.431277,0.061091,0.000892654
0.0164879,0.0423952,0.615624,0.0639674,0.00287641
0.0310859,0.0423952,-0.0797891,0.0657778,0.00181033
0.0310859,0.0423952,-0.583343,0.0678137,0.00203591
0.0164879,0.0423952,0.61743,0.0719554,0.00414176
0.0310859,0.0423952,0.0948871,0.0756788,0.00372333
0.0310859,0.0423952,-0.752233,0.0781621,0.00248332
0.0164879,0.0423952,0.573444,0.0827113,0.00454921
0.0310859,0.0423952,0.325165,0.0874322,0.00472088
0.0164879,0.0423952,-0.898582,0.0890099,0.00157776
0.0310859,0.0423952,0.455144,0.0933931,0.00438316
0.0310859,0.0423952,0.554972,0.0933045,-8.85651e-05
0.0310859,0.0423952,-0.958036,0.0963881,0.00308354
0.0164879,0.0423952,0.248591,0.0988107,0.00242262
0.0310859,0.0423952,0.781551,0.100231,0.00141992
0.0164879,0.0423952,-0.888289,0.0970128,-0.00321786
0.0164879,0.0423952,3.86264e-11,0.0971963,0.00018353
0.0310859,0.0423952,0.846264,0.0924242,-0.00477213
0.0310859,0.0423952,-0.679011,0.0870844,-0.0053398
0.0164879,0.0423952,-0.215682,0.0857077,-0.00137665
0.0164879,0.0423952,0.83098,0.0835994,-0.00210826
0.0310859,0.0423952,-0.456538,0.0767553,-0.00684414
0.0164879,0.0423952,-0.340415,0.069829,-0.00692634
0.0164879,0.0423952,0.67941,0.067273,-0.00255597
0.0164879,0.0423952,-0.223547,0.0600102,-0.00726279
0.0164879,0.0423952,-0.364927,0.0526808,-0.00732946
0.0310859,0.0423952,0.441352,0.0458595,-0.0068213
0.0164879,0.0423952,-0.0494389,0.0389811,-0.00687832
0.0310859,0.0423952,-0.315073,0.0368765,-0.00210461
0.0164879,0.0423952,0.258623,0.0302696,-0.00660694
0.0164879,0.0423952,0.0362079,0.0285488,-0.00172077
0.0164879,0.0423952,-0.212657,0.0220965,-0.00645231
0.0164879,0.0423952,0.111271,0.0160631,-0.00603343
0.0164879,0.0423952,0.0387248,0.0103955,-0.00566758
0.0164879,0.0423952,-0.0527082,0.00521898,-0.0051765
0.0164879,0.0423952,0.00446104,0.000915085,-0.0043039
0.0164879,0.0423952,0.0205613,0.00345686,0.00254177
0.0164879,0.0423952,-0.0937506,0.00943161,0.00597475
0.0310859,0.0423952,0.0332498,0.0132124,0.00378075
0.0310859,0.0423952,0.160538,0.016473,0.00326061
0.0164879,0.0423952,0.82399,0.0150961,-0.0013769
