0.0164879,0.0450902,3.28076e-16
0.0164879,0.0450706,-21.2861
0.0310859,0.0450412,-19.1101
0.0310859,0.045002,-17.0065
0.14787,0.044953,-14.9851
0.191664,0.0448942,-12.9944
0.206262,0.0448256,-11.0779
0.191664,0.0447472,-9.21746
0.177066,0.044659,-7.43653
0.14787,0.044561,-5.74282
0.133272,0.0444532,-4.1534
0.118674,0.0443356,-2.65168
0.0894781,0.0442082,-1.25566
0.0748801,0.044071,0.0153495
0.0748801,0.043924,1.17702
0.045684,0.0437672,2.24211
0.0310859,0.0436006,3.1769
0.0310859,0.0434242,4.01277
0.0310859,0.043238,4.73133
0.060282,0.043042,5.34067
0.060282,0.0428362,5.86503
0.045684,0.0426206,6.35504
0.0748801,0.0423952,6.67369
0.0748801,0.04216,6.89381
0.0748801,0.041915,7.03766
0.0894781,0.0416602,7.10686
0.0894781,0.0413956,7.12141
0.0894781,0.0411212,7.05895
0.0894781,0.040837,7.03413
0.104076,0.040543,6.94958
0.0894781,0.0402392,6.79573
0.0894781,0.0399256,6.57188
0.104076,0.0396022,6.27119
0.0894781,0.039269,5.93843
0.0894781,0.038926,5.58144
0.0748801,0.0385732,5.19101
0.0894781,0.0382106,4.78325
0.0894781,0.0378382,4.35912
0.0894781,0.037456,3.97878
0.0748801,0.037064,3.61508
0.0748801,0.0366622,3.26823
0.060282,0.0362506,2.96701
0.060282,0.0358292,2.6525
0.060282,0.035398,2.3288
0.045684,0.034957,1.99989
0.060282,0.034957,1.73024
0.045684,0.034957,1.47493
0.060282,0.034957,1.26145
0.0310859,0.034957,1.06247
0.045684,0.034957,0.87116
0.0310859,0.034957,0.688101
0.0310859,0.034957,0.545832
0.0164879,0.034957,0.389966
0.0310859,0.034957,0.247294
0.045684,0.034957,0.111936
0.045684,0.034957,-0.00755528
0.0310859,0.034957,-0.126638
0.0310859,0.034957,-0.243228
0.0310859,0.034957,-0.340458
0.0310859,0.034957,-0.425496
0.045684,0.034957,-0.502757
0.0310859,0.034957,-0.553709
0.0310859,0.034957,-0.628772
0.0164879,0.034957,-0.673142
0.0310859,0.034957,-0.711297
0.0310859,0.034957,-0.743309
0.0164879,0.034957,-0.759262
0.0310859,0.034957,-0.768549
0.0310859,0.034957,-0.769517
0.045684,0.034957,-0.762921
0.0310859,0.034957,-0.752309
0.0310859,0.034957,-0.721942
0.0310859,0.034957,-0.716441
0.0310859,0.034957,-0.682506
0.0310859,0.034957,-0.670949
0.0310859,0.034957,-0.651747
0.045684,0.034957,-0.618498
0.0310859,0.034957,-0.612972
0.0310859,0.034957,-0.584497
0.0310859,0.034957,-0.565987
0.045684,0.034957,-0.528018
0.0310859,0.034957,-0.499632
0.0310859,0.034957,-0.488805
0.0310859,0.034957,-0.454294
0.0310859,0.034957,-0.435708
0.0310859,0.034957,-0.411366
0.0310859,0.034957,-0.380494
0.045684,0.034957,-0.358069
0.0310859,0.034957,-0.326195
0.0310859,0.034957,-0.301081
0.0310859,0.034957,-0.268495
0.0310859,0.034957,-0.24954
0.0310859,0.034957,-0.235501
0.0310859,0.034957,-0.227213
0.0310859,0.034957,-0.210806
0.0310859,0.034957,-0.203932
0.0310859,0.034957,-0.196617
0.0310859,0.034957,-0.192397
0.0310859,0.034957,-0.195955
0.0310859,0.034957,-0.197752
0.0310859,0.034957,-0.200974
0.0310859,0.034957,-0.205865
0.0310859,0.034957,-0.212953
0.0310859,0.034957,-0.22505
0.0310859,0.034957,-0.238168
0.0164879,0.034957,-0.250562
0.0310859,0.034957,-0.264022
0.0164879,0.034957,-0.276709
0.0164879,0.034957,-0.291091
0.0310859,0.034957,-0.307229
0.0310859,0.034957,-0.325902
0.0310859,0.034957,-0.343014
0.0310859,0.034957,-0.360683
0.0310859,0.034957,-0.376123
0.0310859,0.034957,-0.392656
0.0310859,0.034957,-0.40384
