0.0164879,0.0450902,0
0.0310859,0.0450706,0
0.0164879,0.0450412,0
0.0310859,0.045002,0
0.0310859,0.044953,0
0.0164879,0.0448942,0
0.0164879,0.0448256,0
0.0164879,0.0447472,0
0.0164879,0.044659,0
0.0310859,0.044561,0
0.0164879,0.0444532,0
0.0310859,0.0443356,0
0.0310859,0.0442082,0
0.0310859,0.044071,0
0.0164879,0.043924,0
0.0164879,0.0437672,0
0.0310859,0.0436006,0
0.0164879,0.0434242,0
0.0310859,0.043238,0
0.0310859,0.043042,0
0.0310859,0.0428362,0
0.0164879,0.0426206,0
0.0310859,0.0423952,0
0.0310859,0.04216,0
0.0310859,0.041915,0
0.0310859,0.0416602,0
0.0310859,0.0413956,0
0.0164879,0.0411212,0
0.0164879,0.040837,0
0.0310859,0.040543,0
0.0164879,0.0402392,0
0.0310859,0.0399256,0
0.0310859,0.0396022,0
0.0310859,0.039269,0
0.0164879,0.038926,0
0.0164879,0.0385732,0
0.0164879,0.0382106,0
0.0310859,0.0378382,0
0.0310859,0.037456,0
0.0164879,0.037064,0
0.0310859,0.0366622,0
0.0310859,0.0362506,0
0.0164879,0.0358292,0
0.0164879,0.035398,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0164879,0.034957,0
0.0310859,0.034957,0
0.0164879,0.0349692,0
0.0310859,0.0349782,0
0.0164879,0.0349842,0
0.0310859,0.0349877,0
0.0310859,0.0349892,0
0.0310859,0.0349892,0
0.0310859,0.0349892,0
0.0164879,0.0349892,0
0.0310859,0.0349892,0
0.0310859,0.0349892,0
0.0310859,0.0349892,0
0.0310859,0.0349892,0
0.0310859,0.0349892,0
0.0164879,0.0349892,0
0.0164879,0.0349892,0
0.0310859,0.0349892,0
0.0310859,0.0349892,0
0.0164879,0.0349892,0
0.0164879,0.0349892,0
0.0310859,0.0349892,0
0.0310859,0.0349892,0
0.0310859,0.0349892,0
0.0310859,0.0349892,0
0.0310859,0.0349892,0
0.0164879,0.0349892,0
0.0310859,0.0349892,0
0.0164879,0.0349892,0
0.0164879,0.0349894,0
0.0310859,0.0349896,0
0.0310859,0.0349901,0
0.0310859,0.0349909,0
0.0164879,0.0349919,0
0.0310859,0.0349926,0
0.0310859,0.0349935,0
0.0164879,0.034995,0
0.0310859,0.0349969,0
0.0310859,0.0349993,0
0.0164879,0.0350012,0
0.0310859,0.0350033,0
0.0310859,0.035006,0
0.0310859,0.0350093,0
0.0310859,0.0350131,0
0.0164879,0.0350173,0
0.0310859,0.0350219,0
0.0164879,0.0350269,0
0.0310859,0.0350322,0
0.0310859,0.0350379,0
0.0310859,0.0350439,0
0.0310859,0.0350503,0
0.0164879,0.035057,0
0.0310859,0.035064,0
0.0164879,0.0350605,0
0.0310859,0.0350669,0
0.0310859,0.0350627,0
0.0310859,0.0350687,0
0.0310859,0.0350644,0
0.0164879,0.03507,0
0.0164879,0.0350653,0
0.0310859,0.0350704,0
0.0164879,0.0350653,0
0.0164879,0.0350698,0
0.0310859,0.0350641,0
0.0164879,0.0350679,0
0.0310859,0.0350712,0
0.0310859,0.035074,0
0.0310859,0.0350763,0
0.0164879,0.035078,0
0.0310859,0.0350795,0
0.0310859,0.0350807,0
0.0310859,0.0350818,0
0.0164879,0.0350827,0
0.0164879,0.0350835,0
0.0164879,0.0350842,0
0.0310859,0.0350848,0
0.0164879,0.0350851,0
0.0164879,0.0350853,0
0.0310859,0.0350855,0
0.0164879,0.0350852,0
0.0164879,0.035085,0
0.0164879,0.0350845,0
0.0164879,0.0350837,0
0.0164879,0.0350826,0
0.0164879,0.0350813,0
0.0310859,0.0350797,0
0.0164879,0.035078,0
0.0310859,0.035076,0
0.0310859,0.0350737,0
0.0310859,0.035071,0
0.0310859,0.035068,0
0.0310859,0.0350553,0
0.0164879,0.0350515,0
0.0310859,0.035038,0
0.0310859,0.0350334,0
0.0164879,0.0350318,0
0.0310859,0.0350277,0
0.0164879,0.0350262,0
0.0310859,0.0350221,0
0.0310859,0.0350207,0
0.0310859,0.0350165,0
0.0310859,0.035015,0
0.0310859,0.0350105,0
0.0164879,0.0350089,0
0.0164879,0.0350042,0
0.0310859,0.0350027,0
0.0164879,0.0349979,0
0.0310859,0.0349966,0
0.0310859,0.0349918,0
0.0164879,0.0349908,0
0.0310859,0.0349864,0
0.0310859,0.0349864,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
0.0310859,0.0349854,0
0.0164879,0.0349854,0
0.0164879,0.0349854,0
0.0310859,0.0349854,0
